,fit_time,score_time,test_nmae,train_nmae,test_nmse,train_nmse,test_nrmse,train_nrmse,test_rmsle,train_rmsle,test_norm_rmse,train_norm_rmse
MPV_mlp_2,66.90094065666199,0.01468801498413086,-0.7876827654491999,-0.7946180930242068,-0.9749269592256224,-0.9977226262912715,-0.9873838965800599,-0.9988606641024921,0.10722910266885097,0.1087708993260688,0.20764450488776892,0.1981810301222908
MPV_mlp_3,65.6652557849884,0.0262148380279541,-0.8064312206897118,-0.7855061692586146,-1.0199293710685498,-0.9728879247996817,-1.0099155266994115,-0.9863508122365398,0.1097651832348528,0.10760318046413246,0.2047014745191542,0.19622643324664657
MPV_mlp_4,62.94164037704468,0.022937536239624023,-0.7887724090179945,-0.7887089903169853,-0.992862489268442,-0.9795305505832942,-0.9964248537990419,-0.9897123574975176,0.10785757987334262,0.10793692683019844,0.18955192243936386,0.19097816135459122
NEUT_mlp_0,65.76247763633728,0.04483199119567871,-0.05836308976004423,-0.057049918888525404,-0.005656385269141669,-0.005383818587448178,-0.07520894407676303,-0.0733745091121445,0.018633467487887762,0.017647264016247843,0.0059219641005325225,0.005777520402531064
NEUT_mlp_1,67.0484266281128,0.026551008224487305,-0.056575346636808285,-0.05662311953191684,-0.005416625835536413,-0.005362336117108132,-0.07359772982596959,-0.07322797359689896,0.016781941295236275,0.017820605587597477,0.0057950968366905185,0.005765982172984171
NEUT_mlp_2,65.99561738967896,0.025007009506225586,-0.059748422017395095,-0.05882093917907373,-0.005754543141175897,-0.005641015392574277,-0.07585870511138387,-0.07510669339395976,0.018232949191675854,0.01772398166702603,0.006025327802339084,0.0059139128656661225
NEUT_mlp_3,66.40344715118408,0.029412508010864258,-0.054196010460501376,-0.05385671964007672,-0.005133561097985825,-0.00499828452419264,-0.07164887366864761,-0.07069854683225561,0.018509283901295897,0.01643346823123552,0.0056416435959565055,0.00556681471120123
NEUT_mlp_4,58.710920333862305,0.03661847114562988,-0.05554978661840572,-0.05488304377787656,-0.0051767707198920425,-0.005151634575487016,-0.07194977915109985,-0.07177488819557308,0.016276423453964895,0.016913243490739385,0.0056653369410314845,0.005651565999651424
PLT_mlp_0,73.90234518051147,0.029406070709228516,-55.519608078151606,-50.53908542782198,-4946.083556652195,-4300.204549652064,-70.32839793889944,-65.5759449009472,0.39404950337282496,0.3460946579265059,0.15905046797571576,0.14469266554636517
PLT_mlp_1,74.78594303131104,0.021655559539794922,-53.43326599264994,-50.84455574338681,-4743.3130329258165,-4344.812028480793,-68.87171431673396,-65.91518814720013,0.33918777820141705,0.3569960058668837,0.16147463371765117,0.1563027565890547
PLT_mlp_2,60.85581183433533,0.04258465766906738,-51.713653834155686,-51.67552127906876,-4521.434432257128,-4462.109670943375,-67.24161235616772,-66.79902447598599,0.36619387590072866,0.35749907277020604,0.1609297062385467,0.15919812657907947
PLT_mlp_3,65.2485420703888,0.0328373908996582,-48.4397537048637,-52.293869662622946,-3973.249295500767,-4541.91799591522,-63.03371554573605,-67.39375338942935,0.33915799567347255,0.36211803499523554,0.15180218654180747,0.16055274626610833
PLT_mlp_4,70.3477771282196,0.03378725051879883,-51.956637780993205,-51.28755733751868,-4603.122716814349,-4390.795221718327,-67.84631689940397,-66.26307585464417,0.3692402585725888,0.35302304577391863,0.1643661232009673,0.1569994811180913
RBC_mlp_0,63.79659152030945,0.025603771209716797,-0.01198213261027697,-0.01143612380038111,-0.00023643163491494324,-0.0002139498602208774,-0.015376333597933651,-0.014627024995564798,0.003416568622285092,0.0030310153335201735,0.003383112842587993,0.0032217598783903217
RBC_mlp_1,63.50253176689148,0.031403303146362305,-0.013517486929943496,-0.013307288114461047,-0.0003123345922003932,-0.0002961943571651049,-0.01767299047134902,-0.017210297997568343,0.0035752819669757187,0.003580317019373198,0.004015074387314508,0.0038110175478270093
RBC_mlp_2,62.06003928184509,0.03344011306762695,-0.015270885570065814,-0.015272925670406143,-0.0004000464638626496,-0.0004078096781116561,-0.020001161562835535,-0.02019429815843215,0.004181379253419607,0.0042232341275390195,0.004507418724806484,0.004339923788972999
RBC_mlp_3,66.43336701393127,0.017960548400878906,-0.012035866140744901,-0.012049985208543274,-0.00023281206462028224,-0.00023510297551684685,-0.015258180252581965,-0.015333068039921,0.00306504880262212,0.0032321622223198915,0.003518931283813683,0.0033662291201044274
RBC_mlp_4,60.96965456008911,0.02480149269104004,-0.014928797498469695,-0.01499717138656067,-0.0003886767136344733,-0.0004004954591045559,-0.01971488558512256,-0.02001238264436686,0.00402642855559475,0.004041455084724286,0.004377495252276018,0.004309557603853448
RDW_mlp_0,59.31239032745361,0.008327007293701172,-1.2195843042960326,-1.040679254056599,-2.485240989379733,-1.8717070853314988,-1.5764647123801194,-1.3681034629484345,0.10282864823961567,0.09223044615772652,0.1946434975158837,0.16834963483579177
RDW_mlp_1,57.04049110412598,0.03034186363220215,-1.0789019337114198,-1.0789418371463684,-1.9554846747563241,-1.9887091932522378,-1.3983864540091642,-1.4102160094298455,0.09399417989828025,0.09446107933950691,0.1738803947981827,0.171068607156318
RDW_mlp_2,54.2905650138855,0.042967796325683594,-1.0701163417523094,-1.0806994424435623,-1.951140264557347,-1.9845310414552486,-1.3968322249136962,-1.4087338433697292,0.09382187155429667,0.09435587291112202,0.17439239270248663,0.17571770180761861
RDW_mlp_3,55.76489615440369,0.03336358070373535,-0.9971795059654025,-1.0992200386383255,-1.719676589603177,-2.031817990902036,-1.3113644000060307,-1.425418531836189,0.08971397147807074,0.09518415973879807,0.16345104126479548,0.17430164494449882
RDW_mlp_4,58.87045669555664,0.022020816802978516,-1.1375909058535354,-1.064672417388422,-2.1827164627835822,-1.9114493911449884,-1.4774019300053667,-1.3825517679801318,0.09953181979526285,0.0926379989035614,0.16997958357821236,0.16585029625373804
WBC_mlp_0,71.96885585784912,0.02892279624938965,-0.05883967628670086,-0.05788959791686937,-0.005710018835549791,-0.005496638095277524,-0.07556466658134468,-0.07413931544921037,0.011857015639887315,0.011394791300978719,0.0048121297300620725,0.004663758011152418
WBC_mlp_1,75.04288077354431,0.024702787399291992,-0.05611309323724866,-0.05561763042031832,-0.0053793772543629555,-0.005186373960339432,-0.07334423804473639,-0.07201648394874213,0.011044563921614584,0.011165797449254344,0.004706664841620946,0.00453795535669618
WBC_mlp_2,71.47322940826416,0.03836679458618164,-0.05929088763377667,-0.05918881177708603,-0.0057707972937516205,-0.005824485482646251,-0.0759657639581912,-0.07631831682267534,0.011567282208111401,0.011754015442996287,0.004869062876998567,0.0048096419357438564
WBC_mlp_3,68.8057849407196,0.03364706039428711,-0.05954239787565948,-0.059422662329485815,-0.0059599908130199344,-0.005844839617729402,-0.07720097676208465,-0.07645155078694874,0.0125344762061859,0.011851676969623031,0.004883268819713885,0.00482817206989186
WBC_mlp_4,76.00230145454407,0.03132987022399902,-0.05993403742713558,-0.0584042710328745,-0.005958418355169379,-0.00575816918007633,-0.07719079190660878,-0.07588260130014211,0.012188136304907976,0.011942523814100551,0.004896373859361965,0.004773250550305848
EOS_median_0,0.17751121520996094,0.01856827735900879,-0.08688360728565082,-0.07984283016772188,-0.01481230564193692,-0.013482450294346334,-0.12170581597416337,-0.11611395391746133,0.10346696021125609,0.09866149193219068,0.3042645399354084,0.29028488479365333
EOS_median_1,0.1884770393371582,0.023557662963867188,-0.08209485726979895,-0.08104017993502348,-0.013967566366766639,-0.013693666176103078,-0.11818445907464585,-0.11701993922448892,0.10038171338323722,0.09945523346793897,0.29546114768661463,0.29254984806122225
EOS_median_2,0.21403193473815918,0.026926755905151367,-0.08067310896367877,-0.08139560714186544,-0.01366766633344441,-0.013768639102546306,-0.11690879493624254,-0.11733984447981131,0.09933680364947131,0.09971716989104532,0.29227198734060633,0.2933496111995283
EOS_median_3,0.2180173397064209,0.018973827362060547,-0.0796845495945796,-0.08164274012162274,-0.01378207264245252,-0.01374003831949574,-0.1173970725463481,-0.11721790955095446,0.09930126922406683,0.0997260173902766,0.2934926813658702,0.29304477387738614
EOS_median_4,0.2140491008758545,0.017963409423828125,-0.07691880484283016,-0.08233415710993253,-0.012512495834721762,-0.014057423708105409,-0.11185926798760022,-0.11856400679846059,0.09555798737198418,0.10063611061998048,0.27964816996900055,0.29641001699615144
HCT_median_0,0.18545031547546387,0.03581666946411133,-0.055048867170146606,-0.05058674886149062,-0.004678787205686362,-0.0040031184049761186,-0.06840166084011676,-0.0632702015563102,0.05082434448376677,0.04643120077558428,0.3800092268895374,0.3330010608226854
HCT_median_1,0.210282564163208,0.023935794830322266,-0.04940464289681218,-0.05199788965095938,-0.0038792957902921248,-0.0042030044706078355,-0.06228399305031851,-0.06483058283409024,0.04584799072522514,0.04770884471995725,0.3460221836128805,0.3412135938636329
HCT_median_2,0.18734288215637207,0.020995140075683594,-0.05098744862823504,-0.05160219920584234,-0.00409503498833722,-0.0041490711687446205,-0.0639924604022788,-0.06441328410153158,0.04701933670534388,0.04742298679952407,0.3368024231698885,0.3390172847449031
HCT_median_3,0.20030903816223145,0.02692556381225586,-0.053680995223814296,-0.05141587759975565,-0.004238731533933133,-0.004063138311165413,-0.06510554149942333,-0.06374275104798516,0.047139758360696137,0.046902398677040734,0.3255277074971167,0.31871375523992584
HCT_median_4,0.22623944282531738,0.019483566284179688,-0.05126735532600245,-0.05153222447449532,-0.004107297567477508,-0.004146005609085608,-0.06408820146858163,-0.06438948368394957,0.04728435541515468,0.04735706694653273,0.35604556371434226,0.3388920193892084
HGB_median_0,0.19521570205688477,0.021942615509033203,-18.510217681030653,-16.567644118627125,-521.1266103953799,-428.5118293902033,-22.828197703616024,-20.700527273241214,0.20627352888643377,0.17838956078634002,0.36819673715509715,0.33935290611870844
HGB_median_1,0.17261266708374023,0.02460002899169922,-16.309563478840385,-17.08147058006831,-416.87737420859713,-449.143948018771,-20.417575130475146,-21.193016491730738,0.17791415074543465,0.18406196588610618,0.33471434640123193,0.3363970871703292
HGB_median_2,0.18622303009033203,0.025930404663085938,-16.757414195268243,-16.969511009913088,-436.336443407753,-444.27931580262685,-20.888667822715576,-21.0779343343371,0.18051878080838724,0.18342687226652193,0.34814446371192626,0.33457038625931906
HGB_median_3,0.19221282005310059,0.029918432235717773,-17.274686215705877,-16.902174214866854,-444.0146617794069,-438.99569599866714,-21.071655411462263,-20.95222413011724,0.1727029902898278,0.18296682087147054,0.32924461580409786,0.3223419096941114
HGB_median_4,0.20020103454589844,0.028925180435180664,-16.60446517827391,-17.007747202399134,-429.67455292680216,-445.9447421764363,-20.728592642212885,-21.11740377452769,0.18071353732256676,0.18337892428272262,0.33981299413463745,0.33519688530996333
LY_median_0,0.19541525840759277,0.01916956901550293,-0.6136939138160817,-0.6011412862379207,-0.5603143047534429,-0.56140703098967,-0.7485414515933255,-0.7492709996988206,0.3430195479782038,0.30644497649389246,0.3402461143606025,0.3405777271358275
LY_median_1,0.18643903732299805,0.021149873733520508,-0.6246362323669887,-0.598406131119318,-0.5835876929912251,-0.5555888151500846,-0.7639291151613644,-0.7453783033802933,0.32622231286112113,0.31099752152522475,0.34724050689152924,0.3388083197183151
LY_median_2,0.20160508155822754,0.023934602737426758,-0.6077418638231701,-0.6026296059756198,-0.5686759968899255,-0.5593166356593452,-0.7541060912696075,-0.7478747459697681,0.3141177859073123,0.31409737038705643,0.34277549603163976,0.3399430663498946
LY_median_3,0.20645737648010254,0.023934602737426758,-0.6309896701099634,-0.5996112514925165,-0.628721537265356,-0.5601865992835922,-0.7929196285030129,-0.74845614386121,0.30615967259574195,0.3126931974435963,0.3447476645665273,0.32541571472226516
LY_median_4,0.2247304916381836,0.018964290618896484,-0.5784738420526491,-0.612739843945242,-0.5395179384649562,-0.5824868797378725,-0.7345188482707277,-0.7632082807057798,0.28680776652513174,0.3172470939419565,0.31935602098727284,0.3318296872633825
MCH_median_0,0.2351360321044922,0.02094578742980957,-1.8206574855619726,-1.648464400755304,-5.081732563305199,-4.356342052649117,-2.2542698514830026,-2.087185198454875,0.0738564764313568,0.06837158405291231,0.3820796358445768,0.353760203127945
MCH_median_1,0.25708436965942383,0.027913331985473633,-1.6765966899922247,-1.6844833810013051,-4.477669665667,-4.507373726154444,-2.116050487504256,-2.123057636088678,0.06960766582023721,0.06947718279182713,0.3586526250007214,0.3598402773031658
MCH_median_2,0.25308990478515625,0.0279388427734375,-1.664822836832167,-1.6874267625579653,-4.4430412084860595,-4.516030600061089,-2.1078522738764356,-2.1250954331655527,0.06911102051454605,0.06960101972332136,0.3572630972671926,0.3601856666382294
MCH_median_3,0.2929658889770508,0.027922630310058594,-1.5820504276352327,-1.7081192902562965,-4.095823614350771,-4.602832588232027,-2.023814125445015,-2.1454213078628697,0.06619290010932996,0.07030652522020102,0.34301934329576533,0.3636307301462492
MCH_median_4,0.28789186477661133,0.024919986724853516,-1.6703876485615905,-1.6860355982561852,-4.408833722092636,-4.524582234193208,-2.0997222964222284,-2.1271065403954754,0.06852469409804217,0.0697457973654938,0.35588513498681845,0.36052653227041964
MCHC_median_0,0.17603850364685059,0.018950223922729492,-8.222678809418037,-7.641897145395979,-105.35439804531319,-92.06508941463956,-10.26422905265238,-9.595055466991296,0.03164675599893404,0.029311205954500208,0.3665796090232993,0.3426805523925463
MCHC_median_1,0.20895147323608398,0.0219419002532959,-7.770743085638121,-7.754894066031711,-94.17816283461069,-94.85943964679421,-9.704543411959714,-9.739581081688996,0.02976375261523297,0.02980031868875951,0.34659083614141833,0.34784218148889273
MCHC_median_2,0.20395874977111816,0.02294015884399414,-7.628568255026102,-7.790436786715908,-92.12395868043986,-95.3729764251798,-9.598122664377646,-9.765908888842851,0.029366615051924415,0.029898654710004746,0.3427900951563445,0.3487824603158161
MCHC_median_3,0.21362948417663574,0.022943735122680664,-7.494501832722426,-7.823952461611085,-89.42163723203376,-96.04853802793436,-9.456301456279498,-9.800435603988955,0.028868734950804675,0.03001962537539458,0.33772505200998204,0.3500155572853198
MCHC_median_4,0.2236185073852539,0.027926206588745117,-7.673775408197268,-7.779135312248354,-92.53659891147396,-95.26981923194403,-9.61959452947337,-9.760625965169654,0.029238746057586005,0.029929967484003648,0.34355694748119175,0.3485937844703448
MCV_median_0,0.20833301544189453,0.021942138671875,-5.194413593958241,-4.640447628568254,-41.59656041759219,-34.87060979673442,-6.449539550820058,-5.90513418956203,0.0695689340063962,0.06432349489975248,0.40563141829056953,0.3713920873938383
MCV_median_1,0.2183072566986084,0.01994609832763672,-4.771542819060313,-4.745755699330797,-36.50807952904587,-36.17544025768473,-6.04219161637943,-6.014602252658502,0.06579275402816825,0.06538162427519498,0.3824171909100906,0.3806710286492724
MCV_median_2,0.19736289978027344,0.020956754684448242,-4.684760635343775,-4.767450642823425,-35.75113962012662,-36.3646699802849,-5.979225670613765,-6.0303125939112725,0.0651788720535698,0.065535154801313,0.3784320044692257,0.38166535404501734
MCV_median_3,0.19834065437316895,0.02197122573852539,-4.529579029212485,-4.806244967095216,-33.449594579584584,-36.94004026323828,-5.783562447106851,-6.077831871912736,0.06288822080120762,0.06609231226114184,0.3660482561460033,0.3846729032856163
MCV_median_4,0.21432137489318848,0.0199434757232666,-4.578795956903255,-4.793941076833367,-33.969564589581246,-36.81005137033849,-5.82834149562131,-6.067128758345127,0.06370491933213522,0.06589648966255503,0.3688823731405893,0.3839954910345018
MONO_median_0,0.20693612098693848,0.019953012466430664,-0.19776765881830297,-0.19190825280462068,-0.06975011106175034,-0.0677818504942797,-0.26410246318758623,-0.26034947761476246,0.16345202260414374,0.15950702362866034,0.2934471813195403,0.2892771973497361
MONO_median_1,0.22687721252441406,0.02692437171936035,-0.19420193268910363,-0.1927998222863966,-0.0685993557702988,-0.06806958598283953,-0.2619147872310741,-0.260901487122706,0.15987271445243798,0.16041146358040986,0.291016430256749,0.2898905412474511
MONO_median_2,0.19794654846191406,0.02494025230407715,-0.1896923247806287,-0.19392719295809846,-0.0659757858491614,-0.06872546025046511,-0.25685752052287936,-0.2621554123997159,0.1589422951029657,0.16064243991629004,0.2853972450254215,0.2912837915552399
MONO_median_3,0.20893001556396484,0.029910564422607422,-0.17437520826391203,-0.19775636575681002,-0.05667999555703655,-0.07104934329269987,-0.23807560890825535,-0.26655082684677583,0.14686472912112855,0.16349103642423032,0.264528454342506,0.2961675853853065
MONO_median_4,0.22786712646484375,0.024932146072387695,-0.2093635454848384,-0.18900952433843332,-0.07987226480062203,-0.06525143698109018,-0.28261681620282614,-0.2554436082212475,0.1714023794720615,0.1574070883000606,0.31401868466980687,0.2838262313569417
MPV_median_0,0.1905198097229004,0.02194380760192871,-0.9180586406041757,-0.9117710763078973,-1.3123922701021766,-1.3012026546706654,-1.145596905592092,-1.1407027021405118,0.1259129033891238,0.1233212573371396,0.35799903299752867,0.35646959441890985
MPV_median_1,0.18551969528198242,0.02293682098388672,-0.9154170831944908,-0.9124316219143087,-1.2988725980228815,-1.3045827895482187,-1.1396809193905466,-1.1421833432283184,0.12387028090601628,0.12383739375615128,0.3561502873095457,0.35693229475884936
MPV_median_2,0.18752789497375488,0.017956018447875977,-0.8876263467732977,-0.9193791130980479,-1.2402565811396202,-1.3192363868603005,-1.1136680749395755,-1.1485801612688165,0.1204746595230927,0.12467205003008015,0.3480212734186172,0.358931300396505
MPV_median_3,0.1964704990386963,0.03191089630126953,-0.9161946017994002,-0.912237247660567,-1.3147672997889595,-1.3006092244467276,-1.1466330275153247,-1.1404425563993688,0.12366035832906386,0.12388983129786298,0.35832282109853886,0.3563882988748026
MPV_median_4,0.20447707176208496,0.022939443588256836,-0.927846273464401,-0.9093244106294949,-1.350914139731201,-1.291572765390276,-1.1622883203969663,-1.1364738296108168,0.1252304106191426,0.12349493969909388,0.36321510012405184,0.35514807175338015
NEUT_median_0,0.2401261329650879,0.029903173446655273,-1.893958240781875,-1.9885343774297457,-6.232634384717903,-6.824553204487393,-2.496524461069409,-2.6123845820413565,0.4306604893826346,0.4420889015000277,0.2972052929844535,0.31099816452873297
NEUT_median_1,0.19777894020080566,0.02936530113220215,-1.8842608019549039,-1.990956043650904,-6.262628012884595,-6.817038569405493,-2.502524328130417,-2.610945914684081,0.41668426733567193,0.44542441252865633,0.29791956287266874,0.3108268946052478
NEUT_median_2,0.21615338325500488,0.02792668342590332,-1.9525047206486728,-1.973895537722489,-6.557905142730201,-6.743221336739511,-2.5608407101438777,-2.59677132931252,0.4305491519262669,0.4421156980103359,0.30486198930284264,0.30913944396577625
NEUT_median_3,0.21915435791015625,0.021940231323242188,-1.8464733977563035,-2.0056007552828143,-5.628237254248584,-6.747748590786661,-2.3723906200810574,-2.597642891312557,0.44303649660882416,0.44027483556286884,0.28931592927817773,0.3167857184527509
NEUT_median_4,0.2599375247955322,0.024950265884399414,-2.3287570809730087,-1.8834504206814204,-9.071729423525491,-6.266224141282315,-3.011931178417842,-2.503242725203114,0.486381893857538,0.42829471712630646,0.3543448445197461,0.2944991441415428
PLT_median_0,0.17502164840698242,0.023934364318847656,-65.89293647267881,-62.220482061535044,-6854.857396712572,-6466.9188048428305,-82.79406619264796,-80.41715491636614,0.47158358638764897,0.43106846086781936,0.33931994341249166,0.32957850375559894
PLT_median_1,0.18498563766479492,0.0179598331451416,-63.5277129845607,-62.72768167050787,-6609.211818282794,-6557.933024185711,-81.29705909983949,-80.98106583755063,0.4023862294609274,0.44511791104830556,0.32781072217677215,0.32653655579657515
PLT_median_2,0.18499422073364258,0.029917478561401367,-63.511274019771186,-62.745286424346766,-6820.194823947573,-6518.837142143115,-82.58447084014992,-80.73931596281402,0.45035528643904993,0.4328008884972771,0.3316645415267065,0.3242542809751567
PLT_median_3,0.19796180725097656,0.02791285514831543,-59.59680106631123,-63.71038236192486,-5957.933133399978,-6720.748174270402,-77.18764883969442,-81.98016939644857,0.4102726167487846,0.4433145199832252,0.31124051951489684,0.3305651991792281
PLT_median_4,0.22779273986816406,0.024928808212280273,-62.59169165833611,-62.96168050426235,-6693.447628568255,-6536.874656374087,-81.81349294931891,-80.85094097395582,0.45071953322117286,0.43338422442909086,0.32989311673112465,0.32601185876595085
RBC_median_0,0.1954796314239502,0.021941423416137695,-0.6398745002221236,-0.5838367766300122,-0.6246982119058198,-0.529358916472287,-0.7903785244462427,-0.7275705577277622,0.16855159719303808,0.14864922456434337,0.3710697297869684,0.33071388987625566
RBC_median_1,0.19048643112182617,0.017955303192138672,-0.5853371098522715,-0.5964510038041819,-0.5287554926135732,-0.5472949407158526,-0.7271557554015324,-0.7397938501473587,0.149193345564249,0.15227752621318674,0.32462310508996994,0.33474834848296775
RBC_median_2,0.18450498580932617,0.01994919776916504,-0.58765633677663,-0.5959534057146032,-0.5337100410974119,-0.5451684252908672,-0.7305546119883249,-0.7383552162007574,0.14963395254761666,0.15187944599761807,0.32907865404879494,0.3281578738670033
RBC_median_3,0.1984715461730957,0.03292727470397949,-0.5998478285016106,-0.5952897564768278,-0.5433665778073976,-0.542064773831672,-0.7371340297445218,-0.7362504830773776,0.14470315424017555,0.15209279020022495,0.3320423557407756,0.3201089056858164
RBC_median_4,0.20445537567138672,0.019951581954956055,-0.5874375208263913,-0.5964979313025853,-0.5335368654892813,-0.5502633604531697,-0.7304360789893125,-0.7417973850406657,0.1510997642399882,0.15285925376770437,0.3445453202779776,0.3356549253577673
RDW_median_0,0.19448065757751465,0.01663494110107422,-1.7113171923589512,-1.3973120071087415,-5.030132163482896,-3.4959419082528043,-2.242795613399245,-1.8697438081867805,0.1461503798046809,0.12495531213682573,0.36174122796762015,0.3015715819656098
RDW_median_1,0.21509599685668945,0.02993035316467285,-1.4045318227257582,-1.4668286452114512,-3.481212929023658,-3.7497789687057446,-1.865800881397492,-1.9364346022279566,0.12413677986209135,0.12869727460202784,0.30586899695040853,0.31744829544720604
RDW_median_2,0.21310973167419434,0.026919126510620117,-1.4291680550927472,-1.4592036209146697,-3.4561279573475514,-3.647625301974287,-1.859066420907965,-1.9098757294584083,0.1242468353592538,0.12708456894487088,0.30984440348466086,0.3183126215764014
RDW_median_3,0.23304533958435059,0.03091597557067871,-1.3261135177163166,-1.4890595062893954,-2.892451405087193,-3.705115652680977,-1.7007208486659982,-1.9248676974485746,0.11632234225575404,0.1278725577889967,0.28825777096033867,0.3262487622794194
RDW_median_4,0.25398898124694824,0.02692580223083496,-1.478173942019327,-1.4469524893788355,-3.6795445962456963,-3.5917726931941245,-1.9182139078438818,-1.8951972702581978,0.12852899367657114,0.12601543019947045,0.3197023179739803,0.31586621170969964
WBC_median_0,0.2045128345489502,0.018948078155517578,-2.1051754775655263,-2.1738281683883147,-7.048591737005776,-7.743579084749529,-2.6549184049619634,-2.7827287120288116,0.359858507839251,0.3580894370139989,0.2885780874958656,0.29603496936476725
WBC_median_1,0.18252086639404297,0.024982690811157227,-2.055481506164612,-2.184683308805154,-7.014918360546484,-7.834176547357897,-2.6485691156823687,-2.798959904564175,0.3382315183954949,0.3624874203845969,0.2847923780303622,0.29462735837517634
WBC_median_2,0.19552373886108398,0.017953157424926758,-2.128401643896479,-2.1664537805792357,-7.396856603354438,-7.738694638047371,-2.719716272583307,-2.781850937424105,0.35045298424833216,0.3595733650208438,0.2924426099551943,0.29282641446569524
WBC_median_3,0.1845545768737793,0.02095317840576172,-1.9934244140841941,-2.2017632521589428,-6.528508275019439,-7.873577041623858,-2.5550945726175067,-2.8059894942112416,0.3452636410011224,0.36166393197962277,0.27181857155505396,0.2985095206607704
WBC_median_4,0.1995248794555664,0.03590726852416992,-2.553770965233811,-2.062241412823147,-10.566100188825947,-7.053604254019382,-3.250553828015458,-2.655862243042621,0.39808157101211494,0.34668664179076286,0.33859935708494354,0.2766523169836064
